Codi_centre;Denominació_completa;Adreça;Codi_postal;Telèfon;Codi_delegació;Nom_delegació;Codi_comarca;Nom_comarca;Codi_municipi;Nom_municipi;E-mail_centre
8064374;Escola Bressol La Lluna;c. Alexandre Bell, 45 local;8224;;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8064374@xtec.cat
8064404;Esc. de Música Municipal d'Aiguafreda;c. Núria, 56;8591;938440182;508;Maresme - Vallès Oriental;41;Vallès Oriental;8014;Aiguafreda;a8064404@xtec.cat
8064416;Escola Bressol Grans Somnis;c. Balmes, 22;8292;;308;Baix Llobregat;11;Baix Llobregat;8076;Esparreguera;a8064416@xtec.cat
8064431;EB privada L'Olivera;c. Tres, 20;8860;;308;Baix Llobregat;11;Baix Llobregat;8056;Castelldefels;a8064431@xtec.cat
8064441;Llar d'infants de Vallgorguina;c. de l'Església, 39;8470;938679186;508;Maresme - Vallès Oriental;41;Vallès Oriental;8294;Vallgorguina;a8064441@xtec.cat
8064453;Llar d'infants Les Orenetes;Pujada de Can Prat, s/n;8317;931314848;508;Maresme - Vallès Oriental;21;Maresme;8153;Òrrius;a8064453@xtec.cat
8064465;Llar d'infants Els Quirzets;ptge. de les Escoles, 2;8580;938550430;1060;Catalunya Central;24;Osona;8237;Sant Quirze de Besora;a8064465@xtec.cat
8064477;EB privada El Peixet;c. Santa Maria, 148, baixos;8340;620566328;508;Maresme - Vallès Oriental;21;Maresme;8219;Vilassar de Mar;a8064477@xtec.cat
8064489;Llar d'infants El Patinet;pça. de l'U d'octubre, 2;8775;938996028;1260;Penedès;3;Alt Penedès;8287;Torrelavit;a8064489@xtec.cat
8064490;Llar d'infants L'Alzina;pl. de l'Església, s/n;8187;938448316;508;Maresme - Vallès Oriental;41;Vallès Oriental;8248;Santa Eulàlia de Ronçana;a8064490@xtec.cat
8064507;Llar d'infants d'Els Prats de Rei;ctra. de Pedrafita, 39;8281;938680839;1060;Catalunya Central;6;Anoia;8170;Els Prats de Rei;a8064507@xtec.cat
8064519;Llar d'infants Andreu Castells;c. Via Alexandra, 60;8206;937460200;408;Vallès Occidental;40;Vallès Occident;8187;Sabadell;a8064519@xtec.cat
8064532;Llar d'infants Pit Roig;av. Sant Elies, 18-22;8458;938452337;508;Maresme - Vallès Oriental;41;Vallès Oriental;8234;Sant Pere de Vilamajor;a8064532@xtec.cat
8064544;Llar d'infants El Roure Xic;c. Call del Soler;8505;938830185;1060;Catalunya Central;24;Osona;8247;Santa Eulàlia de Riuprimer;a8064544@xtec.cat
8064556;Escola Bressol La Rodeta del Molí;c. Molí d'en Rata, 11/c.de Magallanes,33;8291;935946738;408;Vallès Occidental;40;Vallès Occident;8180;Ripollet;a8064556@xtec.cat
8064568;Escola Bressol Les Quatre Torres;c. d'Augusto César Sandino, 9;8030;933453952;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8064568@xtec.cat
8064571;Escola Bressol La Verneda de Sant Martí;c. de Josep Miret, 22;8020;932780050;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8064571@xtec.cat
8064593;LLI privada Moixaina;c. Doctor Navarro, 2-6;8184;;408;Vallès Occidental;40;Vallès Occident;8156;Palau-solità i Plegamans;a8064593@xtec.cat
8064601;LLI privada Sol Solet;c. Sant Honorat, 37-39, baixos;8202;;408;Vallès Occidental;40;Vallès Occident;8187;Sabadell;a8064601@xtec.cat
8064623;CFA Concepció Arenal;c. Doctor Trueta, 76-98;8005;932250884;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8064623@xtec.cat
8064635;CFA Santiago Rusiñol;ctra. del Masnou a Granollers, Km.13,425;8430;936934120;508;Maresme - Vallès Oriental;41;Vallès Oriental;8181;La Roca del Vallès;a8064635@xtec.cat
8064647;CFA Artur Martorell;ctra. de Martorell a Capellades, km 23;8635;937758018;308;Baix Llobregat;11;Baix Llobregat;8208;Sant Esteve Sesrovires;a8064647@xtec.cat
8064659;CFA Salvador Dalí;ctra. del Masnou a la Roca, s/n;8430;938422198;508;Maresme - Vallès Oriental;41;Vallès Oriental;8181;La Roca del Vallès;a8064659@xtec.cat
8064660;Centre d'Estudis Vilafranca Excellens;c. Papiol, 5, baixos;8720;938924569;1260;Penedès;3;Alt Penedès;8305;Vilafranca del Penedès;a8064660@xtec.cat
8064672;CFA Timó;Camí vell de Tiana, 60(Ed. Folch i Torr;8390;934690172;508;Maresme - Vallès Oriental;21;Maresme;8126;Montgat;a8064672@xtec.cat
8064684;Llar d'infants Nins;c. de les Escoles, 41, bis;8773;938985871;1260;Penedès;3;Alt Penedès;8122;Mediona;a8064684@xtec.cat
8064714;LLI privada Peggy Nens;c. Rutlla, 38;8221;937891299;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8064714@xtec.cat
8064738;Escola Dolors Piera;Av. Europa 28;8720;938175746;1260;Penedès;3;Alt Penedès;8305;Vilafranca del Penedès;a8064738@xtec.cat
8064741;Escola Ítaca;c. de Sant Cristòfol, 70;8242;938748549;1060;Catalunya Central;7;Bages;8113;Manresa;a8064741@xtec.cat
8064751;Escola Mar i Cel;c. Clot del Bassó, 20-24/av.Pompeu Fabra;8880;938951855;1260;Penedès;17;Garraf;8074;Cubelles;a8064751@xtec.cat
8064787;Escola Emili Teixidor;c. dels Pèlics, 2;8510;938540332;1060;Catalunya Central;24;Osona;8183;Roda de Ter;a8064787@xtec.cat
8064805;Escola Els Quatre Vents;c. Santa Madrona, 20;8420;938406219;508;Maresme - Vallès Oriental;41;Vallès Oriental;8041;Canovelles;a8064805@xtec.cat
8064817;Escola Camins;c. Rafael Alberti, 4;8520;938402215;508;Maresme - Vallès Oriental;41;Vallès Oriental;8086;Les Franqueses del Vallès;a8064817@xtec.cat
8064829;Escola Valldeneu;c. de Sant Jaume /c. de les escoles;8592;938441740;1060;Catalunya Central;24;Osona;8224;Sant Martí de Centelles;a8064829@xtec.cat
8064830;Institut Serra de Noet;c. Pla de l'Alemany, 40;8600;938213059;1060;Catalunya Central;14;Berguedà;8022;Berga;a8064830@xtec.cat
8064854;Escola Martinet;c. Martinet, 1;8940;933776754;308;Baix Llobregat;11;Baix Llobregat;8073;Cornellà de Llobregat;a8064854@xtec.cat
8064866;Escola Dolors Martí i Badia;av. de Catalunya, 1;8700;938035920;1260;Penedès;6;Anoia;8102;Igualada;a8064866@xtec.cat
8064881;Escola Campderrós;c. Quixot, 1;8759;936835422;308;Baix Llobregat;11;Baix Llobregat;8295;Vallirana;a8064881@xtec.cat
8064908;Institut Begues;Camí Ral, s/n;8859;936392622;308;Baix Llobregat;11;Baix Llobregat;8020;Begues;a8064908@xtec.cat
8064911;Institut Valèria Haliné;Camí Fondo de Ca n'Aymerich, 4;8860;936363441;308;Baix Llobregat;11;Baix Llobregat;8056;Castelldefels;a8064911@xtec.cat
8064921;Institut de Sant Andreu;av. Bonaventura Pedemonte, 2;8740;;308;Baix Llobregat;11;Baix Llobregat;8196;Sant Andreu de la Barca;a8064921@xtec.cat
8064945;Escola Mansuet;c. Montjuic, 30-32;8293;937779838;308;Baix Llobregat;11;Baix Llobregat;8069;Collbató;a8064945@xtec.cat
8064970;Institut Nou de Vilafranca del Penedès;av. Europa, s/n;8720;938173748;1260;Penedès;3;Alt Penedès;8305;Vilafranca del Penedès;a8064970@xtec.cat
8064982;Escola de Sant Quirze Safaja - ZER El Moianès Llevant;ctra. de Barcelona, 2;8189;931024013;1060;Catalunya Central;42;Moianès;8239;Sant Quirze Safaja;a8064982@xtec.cat
8064994;Escola Maria-Mercè Marçal;Riera de Figuera Major, 60;8304;937415746;508;Maresme - Vallès Oriental;21;Maresme;8121;Mataró;a8064994@xtec.cat
8065007;Escola Poblenou;c. Cardenal Cisneros/València;8397;937443739;508;Maresme - Vallès Oriental;21;Maresme;8163;Pineda de Mar;a8065007@xtec.cat
8065019;Institut de Vallbona d'Anoia;c. Reguerot, s/n;8785;937719800;1260;Penedès;6;Anoia;8292;Vallbona d'Anoia;a8065019@xtec.cat
8065032;LLI privada El Petit Príncep;c. Corró, 159-161;8400;938403209;508;Maresme - Vallès Oriental;41;Vallès Oriental;8096;Granollers;a8065032@xtec.cat
8065044;Llar d'infants Els Quirzets;ctra. de Barcelona, 2;8189;938660368;1060;Catalunya Central;42;Moianès;8239;Sant Quirze Safaja;a8065044@xtec.cat
8065056;Llar d'infants Palaudàries;c. del Segre, 63;8186;938645954;508;Maresme - Vallès Oriental;41;Vallès Oriental;8107;Lliçà d'Amunt;a8065056@xtec.cat
8065068;Llar d'infants Gall Mullat;av. Gall Mullat, s/n;8784;937762195;1260;Penedès;6;Anoia;8161;Piera;a8065068@xtec.cat
8065071;CTV;c. Antigues Casernes Militars, naus 3-4;8520;938616257;508;Maresme - Vallès Oriental;41;Vallès Oriental;8086;Les Franqueses del Vallès;a8065071@xtec.cat
8065101;Llar d'infants La Ginesta;av. Can Palmer, 123-125;8840;936586676;308;Baix Llobregat;11;Baix Llobregat;8301;Viladecans;a8065101@xtec.cat
8065111;Llar d'infants La Muntanyeta;av. Miramar, 8;8840;936591548;308;Baix Llobregat;11;Baix Llobregat;8301;Viladecans;a8065111@xtec.cat
8065123;Col·legi Salesià;av. Puig i Cadafalch, 80;8303;937589069;508;Maresme - Vallès Oriental;21;Maresme;8121;Mataró;a8065123@xtec.cat
8065147;Llar d'infants La Rondalla;Ronda de l'Est, s/n;8210;937186855;408;Vallès Occidental;40;Vallès Occident;8252;Barberà del Vallès;a8065147@xtec.cat
8065159;Llar d'infants Camí del Bosc;c. de la Circumval·lació, s/n (Can Cuiàs;8110;935758093;408;Vallès Occidental;40;Vallès Occident;8125;Montcada i Reixac;a8065159@xtec.cat
8065172;LLI privada 9 Turó;c. Emili Vendrell, s/n (Can Turó);8440;938713347;508;Maresme - Vallès Oriental;41;Vallès Oriental;8046;Cardedeu;a8065172@xtec.cat
8065196;CFA La Pau;c. Pere Vergès, 1, 4t.;8020;933147078;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8065196@xtec.cat
8065202;CFA Francesc Layret;c. Sant Pere Més Baix, 55;8001;933170044;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8065202@xtec.cat
8065226;Escola Bressol Can Bacardí;Travessera de les Corts, 86-94;8028;933340006;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8065226@xtec.cat
8065238;Escola La Sagrera;Camí del Serrat, 11;8187;938449275;508;Maresme - Vallès Oriental;41;Vallès Oriental;8248;Santa Eulàlia de Ronçana;a8065238@xtec.cat
8065251;Escola Pla del Puig;ptge. de les Barraques de vinya, 4;8272;938761974;1060;Catalunya Central;7;Bages;8213;Sant Fruitós de Bages;a8065251@xtec.cat
8065263;Escola Puigsoler;c. del Poeta Maragall, s/n;8295;938332244;1060;Catalunya Central;7;Bages;8262;Sant Vicenç de Castellet;a8065263@xtec.cat
8065275;Escola Volerany;c. Castellet, 15;8800;938149100;1260;Penedès;17;Garraf;8307;Vilanova i la Geltrú;a8065275@xtec.cat
8065287;Escola Marta Mata;c. Aristòtil, 23;8304;937999009;508;Maresme - Vallès Oriental;21;Maresme;8121;Mataró;a8065287@xtec.cat
8065299;Escola El Calderí;c. M. Aurèlia Capmany, 2;8140;938627730;508;Maresme - Vallès Oriental;41;Vallès Oriental;8033;Caldes de Montbui;a8065299@xtec.cat
8065305;Escola Soler de Vilardell;pça. de Muriel Casals, 1;8470;938672439;508;Maresme - Vallès Oriental;41;Vallès Oriental;8202;Sant Celoni;a8065305@xtec.cat
8065329;Institut de l'Alt Foix;pg. Esportiu, 18;8731;938990946;1260;Penedès;3;Alt Penedès;8227;Sant Martí Sarroca;a8065329@xtec.cat
8065330;Institut Cal Gravat;c. Puig i Cadafalch,54-56;8242;938742368;1060;Catalunya Central;7;Bages;8113;Manresa;a8065330@xtec.cat
8065342;Institut Xaloc;c. Guifré el Pilós, s/n;8812;938930827;1260;Penedès;17;Garraf;8231;Sant Pere de Ribes;a8065342@xtec.cat
8065354;Institut Baix a mar;c. Àncora, 29;8800;936571742;1260;Penedès;17;Garraf;8307;Vilanova i la Geltrú;a8065354@xtec.cat
8065366;Institut de Pineda de Mar;C. Botticelli, 6-8;8397;937671883;508;Maresme - Vallès Oriental;21;Maresme;8163;Pineda de Mar;a8065366@xtec.cat
8065391;Institut El Til·ler;ctra. de Ribes, 45-55;8520;938407266;508;Maresme - Vallès Oriental;41;Vallès Oriental;8086;Les Franqueses del Vallès;a8065391@xtec.cat
8065411;Institut Aiguaviva;rbla. Pompeu Fabra, 1;8100;935932436;508;Maresme - Vallès Oriental;41;Vallès Oriental;8124;Mollet del Vallès;a8065411@xtec.cat
8065421;Institut Marta Mata;Camí de la Justada, 5;8170;935686568;508;Maresme - Vallès Oriental;41;Vallès Oriental;8136;Montornès del Vallès;a8065421@xtec.cat
8065433;Institut La Sínia;c. Víctor Català, 8;8150;935624871;508;Maresme - Vallès Oriental;41;Vallès Oriental;8159;Parets del Vallès;a8065433@xtec.cat
8065469;Institut Can Record;c. Galerna, 2;8461;938483354;508;Maresme - Vallès Oriental;41;Vallès Oriental;8207;Sant Esteve de Palautordera;a8065469@xtec.cat
8065470;Llar d'infants El Niu;c. d'Eduardo Torroja, 14;8490;937640825;508;Maresme - Vallès Oriental;21;Maresme;8284;Tordera;a8065470@xtec.cat
8065482;Escola Els Ventets - ZER El Moianès Llevant;c. del Toll, 9-11;8178;938302035;1060;Catalunya Central;42;Moianès;8070;Collsuspina;a8065482@xtec.cat
8065494;Llar d'infants Garrofins;av. de la Pau, s/n;8180;938300286;1060;Catalunya Central;42;Moianès;8138;Moià;a8065494@xtec.cat
8065500;Llar d'infants El Parquet;av. Europa/c. de Josep Tarradellas;8720;938174826;1260;Penedès;3;Alt Penedès;8305;Vilafranca del Penedès;a8065500@xtec.cat
8065512;Escola Serra de l'Obac;av. Lacetània, 64;8225;937364540;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8065512@xtec.cat
8065536;Esc. de Música A Tempo, Centre d'Estudis Musicals;c. Lluçà, 56, baixos;8028;;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8065536@xtec.cat
8065548;LLI privada Virgen del Pilar;Camí Vell del Palau, s/n;8740;936823030;308;Baix Llobregat;11;Baix Llobregat;8196;Sant Andreu de la Barca;a8065548@xtec.cat
8065551;Llar d'infants Sol solet;c. Pere Genové, 13;8320;935409049;508;Maresme - Vallès Oriental;21;Maresme;8118;El Masnou;a8065551@xtec.cat
8065561;C.Educ.Justícia Oriol Badia;Masia Can Cúgols. c. Mas Moió, 12;8736;938979119;1260;Penedès;3;Alt Penedès;8085;Font-rubí;a8065561@xtec.cat
8065573;C.Educ.Justícia L'Alzina;Mas del Bon Retorn;8184;938639252;408;Vallès Occidental;40;Vallès Occident;8156;Palau-solità i Plegamans;a8065573@xtec.cat
8065585;C.Educ.Justícia Els Til·lers;c. dels Mossos d'Esquadra, 3;8100;935705289;508;Maresme - Vallès Oriental;41;Vallès Oriental;8124;Mollet del Vallès;a8065585@xtec.cat
8065603;LLI privada La Baldufa;rda. del Turuguet, 26;8211;;408;Vallès Occidental;40;Vallès Occident;8051;Castellar del Vallès;a8065603@xtec.cat
8065615;LLI privada Cavall Blau;c. Lluna, 10;8226;937364437;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8065615@xtec.cat
8065627;Esc. de Música del Lluçanès;c. Mateu Garreta, s/n;8513;938560100;1060;Catalunya Central;24;Osona;8171;Prats de Lluçanès;a8065627@xtec.cat
8065640;EFTE Escola Catalana de l'Esport;c. Sant Mateu, s/n;8950;934804900;308;Baix Llobregat;11;Baix Llobregat;8077;Esplugues de Llobregat;a8065640@xtec.cat
8065652;EOI de l'Alt Penedès;c. Torrelles de Foix, s/n;8720;938905206;1260;Penedès;3;Alt Penedès;8305;Vilafranca del Penedès;a8065652@xtec.cat
8065664;EOI del Berguedà;Camí de Pedret, 2;8600;938214116;1060;Catalunya Central;14;Berguedà;8022;Berga;a8065664@xtec.cat
8065691;Eixample Clínic;c. Diputació, 231, Edifici Seminari;8036;934518710;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8065691@xtec.cat
8065718;Llar d'infants Ginesta;c. Cinto Rius,  1-3;8980;936664929;308;Baix Llobregat;11;Baix Llobregat;8211;Sant Feliu de Llobregat;a8065718@xtec.cat
8065721;EB privada Tic-Tac;av. Can Carreras, 1-3;8830;;308;Baix Llobregat;11;Baix Llobregat;8200;Sant Boi de Llobregat;a8065721@xtec.cat
8065731;Llar d'infants La Casona;c. Icària, 44;8224;937886973;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8065731@xtec.cat
8065743;Esc. de Música Municipal de Sant Celoni;c. Sant Josep, 18;8470;938674089;508;Maresme - Vallès Oriental;41;Vallès Oriental;8202;Sant Celoni;a8065743@xtec.cat
8065755;Cumbres-3;c. Manuel Florentin, 26;8950;934180900;308;Baix Llobregat;11;Baix Llobregat;8077;Esplugues de Llobregat;a8065755@xtec.cat
8065780;LLI privada Magnòlia;c. Valldoreix, 18;8172;935830890;408;Vallès Occidental;40;Vallès Occident;8205;Sant Cugat del Vallès;a8065780@xtec.cat
8065809;LLI privada Pessigolles;c. Antonio Machado, 35, baixos;8860;936649112;308;Baix Llobregat;11;Baix Llobregat;8056;Castelldefels;a8065809@xtec.cat
8065810;Campus Docent Sant Joan de Déu;c. Benito Menni, 18-20;8830;932800949;308;Baix Llobregat;11;Baix Llobregat;8200;Sant Boi de Llobregat;a8065810@xtec.cat
8065834;Colomer;c. Leiva, 17-19 cantonada c. Moianès, 61;8014;932989495;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8065834@xtec.cat
8065846;FEDA Formación Empresarial Dual Alemana;c. Provença, 533-535, dreta, baixos;8025;934462700;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8065846@xtec.cat
8065858;Llar d'infants Els Gallarets;rda. de Sant Pere, 248;8251;938273423;1060;Catalunya Central;7;Bages;8192;Santpedor;a8065858@xtec.cat
8065861;LLI privada Petits Paupí;c. Dalmàcia, 11;8034;;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8065861@xtec.cat
8065871;LLI privada Gaudí-Guinardó;c. Castillejos, 365;8025;934560953;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8065871@xtec.cat
8065883;LLI privada Barrufets;Camí de Can Oriol, 9;8191;;408;Vallès Occidental;40;Vallès Occident;8184;Rubí;a8065883@xtec.cat
8065925;CFA Municipal L'Olivera;pg. de Can Barra, s/n;8192;937216800;408;Vallès Occidental;40;Vallès Occident;8238;Sant Quirze del Vallès;a8065925@xtec.cat
8065937;Llar d'infants de Rellinars;pl. Ajuntament;8299;685990004;408;Vallès Occidental;40;Vallès Occident;8179;Rellinars;a8065937@xtec.cat
8065949;Escola Bressol Les Orenetes;c. del Bosc, s/n;8430;938424065;508;Maresme - Vallès Oriental;41;Vallès Oriental;8181;La Roca del Vallès;a8065949@xtec.cat
8065962;Els Verns;c. de la Creu, 82;8960;;308;Baix Llobregat;11;Baix Llobregat;8221;Sant Just Desvern;a8065962@xtec.cat
8065974;LLI privada Les Orenetes;c. Francesc Macià, 44;8970;933736740;308;Baix Llobregat;11;Baix Llobregat;8217;Sant Joan Despí;a8065974@xtec.cat
8066000;Llar d'infants Montcauet;c. Montcau, 26;8790;937791292;1260;Penedès;3;Alt Penedès;8091;Gelida;a8066000@xtec.cat
8066012;LLI privada Canigó;c. Diputació, 412;8013;932455933;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8066012@xtec.cat
8066024;Esc. de Música Aula de So;p. d'en Coll, 2;8172;935897309;408;Vallès Occidental;40;Vallès Occident;8205;Sant Cugat del Vallès;a8066024@xtec.cat
8066048;Escola Roser Capdevila;c. Les Palmes, 17;8225;937360967;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8066048@xtec.cat
8066061;LLI privada Little Ducky;c. Joan XXIII, 31;8173;;408;Vallès Occidental;40;Vallès Occident;8205;Sant Cugat del Vallès;a8066061@xtec.cat
8066073;LLI privada El Jardinet;pl. Mestre Serrat, 4, baixos;8225;;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8066073@xtec.cat
8066097;Esc. de Música Municipal de Taradell;Can Met;8552;938800157;1060;Catalunya Central;24;Osona;8278;Taradell;a8066097@xtec.cat
8066103;Sefardí Hatikva;av. de Mas Fuster,128/av.de Vall d'Or,23;8195;;408;Vallès Occidental;40;Vallès Occident;8205;Sant Cugat del Vallès;a8066103@xtec.cat
8066115;Esc. de Música de l'Alt Penedès;c. Hermenegild Clascar, 1-3;8720;938900000;1260;Penedès;3;Alt Penedès;8305;Vilafranca del Penedès;a8066115@xtec.cat
8066127;LLI privada Nins;c. Marià Fortuny, 5;8130;;408;Vallès Occidental;40;Vallès Occident;8260;Santa Perpètua de Mogoda;a8066127@xtec.cat
8066140;Llar d'infants Bressol de Mar;pl. de Can Bel, s/n;8397;937670255;508;Maresme - Vallès Oriental;21;Maresme;8163;Pineda de Mar;a8066140@xtec.cat
8066152;LLI privada Quitxalla;c. de la Purlom, 12;8630;;308;Baix Llobregat;11;Baix Llobregat;8001;Abrera;a8066152@xtec.cat
8066188;Miquel Griñó;c. Tamarit, 151.;8019;934266609;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8066188@xtec.cat
8066191;LLI privada L'Escoleta de Montjuïc;c. Sant Fructuós, 46-48, baixos;8004;935271172;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8066191@xtec.cat
8066218;Llar d'infants Patufet;c. Rambla, 17;8519;938887086;1060;Catalunya Central;24;Osona;8083;Folgueroles;a8066218@xtec.cat
8066231;LLI privada Picarol-Foix;c. J. V. Foix, 2;8720;938173723;1260;Penedès;3;Alt Penedès;8305;Vilafranca del Penedès;a8066231@xtec.cat
8066322;Institut Cardener;c. del Sol, 13;8250;938765674;1060;Catalunya Central;7;Bages;8218;Sant Joan de Vilatorrada;a8066322@xtec.cat
8066334;Escola La Serreta;c. Pau Casals, 35;8251;938274061;1060;Catalunya Central;7;Bages;8192;Santpedor;a8066334@xtec.cat
8066413;Escola Colors;c. Valldoriolf, 2;8520;938497222;508;Maresme - Vallès Oriental;41;Vallès Oriental;8086;Les Franqueses del Vallès;a8066413@xtec.cat
8066437;Institut Mont Perdut;c. Mont Perdut, 1;8225;937844380;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8066437@xtec.cat
8066462;Escola dels Encants;c. Consell de Cent, 556-560;8013;;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8066462@xtec.cat
8066504;Escola l'Univers;c. Bailèn, 225-231;8012;932197100;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8066504@xtec.cat
8066516;Escola Congrés-Indians;c. Açores, 1;8027;933400975;108;Consorci d'Educació de Barcelona;13;Barcelonès;8019;Barcelona;a8066516@xtec.cat
